Team Name,Survey Data,Well-being,Needs,Engagement,Autonomy,Belonging,Competence,Leadership,Management,Returns,Rewards,Status,Myself,Tasks,Free,Mastery,Competent,Learn,Group,Talk,Care,Satisfied,Meaning,Stay,Ideas,Values,Understands,Encourages,Listens,Network,Friendly,Team,Appreciated,Responsibilities,Work,Impact,Strong,Drained,Frustrated,Volunteer,Staff,Position,Country,Region,region,frontline,Front
Regional Specialists,2024-05-03 15:13:52.686000,4.3,4.6,4.6,4.7,4.7,4.5,4.0,4.2,5.0,3.0,4.5,5,4,5,4,5,5,5,5,4,4,5,5,5,4,4,4,4,5,4,3,4,3,3,5,6,3,1,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,2.1,4.6,4.0,4.3,4.7,5.0,2.0,4.3,5.0,3.0,5.0,5,3,5,5,5,5,5,5,4,4,4,2,5,5,4,1,1,5,2,5,5,2,4,5,4,7,5,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.5,4.4,4.2,4.3,5.0,3.5,4.0,3.7,4.5,3.0,3.5,4,4,5,4,3,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,4,5,4,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.2,3.4,4.2,3.3,3.0,4.0,3.7,3.2,4.0,2.0,3.5,3,3,4,4,4,4,3,3,3,4,4,4,5,4,4,3,4,4,4,3,4,2,2,3,4,4,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.5,3.8,4.0,4.0,3.7,3.5,4.0,4.0,4.0,4.0,4.0,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,4.3,4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,3.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,6,3,1,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.9,4.6,4.8,4.3,4.7,5.0,5.0,3.8,5.0,2.0,4.5,4,4,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,2,4,1,3,5,7,5,2,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,4.3,3.9,4.0,4.0,4.0,3.5,4.0,4.2,4.0,4.0,4.5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,2,1,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.5,3.8,4.0,3.7,3.7,4.0,4.0,3.5,3.5,3.0,4.0,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,4,3,3,4,4,3,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,4.1,4.8,4.2,4.7,5.0,4.5,4.3,3.5,4.5,2.0,4.0,5,4,5,5,4,4,5,5,5,4,4,4,5,4,5,4,4,5,5,3,3,1,3,5,7,3,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,4.8,4.6,5.0,4.7,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,7,2,1,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,4.3,3.0,3.8,3.0,3.3,2.5,3.0,4.2,4.5,4.0,4.0,3,3,3,3,2,5,4,3,3,4,4,3,4,4,3,3,3,4,4,3,4,4,4,4,6,2,2,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,4.3,4.1,4.4,3.7,4.0,5.0,3.7,3.7,4.0,3.0,4.0,4,3,4,5,5,4,4,4,4,4,5,4,5,4,4,4,3,4,4,3,4,3,3,4,5,2,1,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.5,3.9,4.4,4.0,4.0,3.5,3.0,4.3,5.0,4.5,3.5,5,4,3,4,3,5,4,4,4,4,4,5,4,5,3,3,3,5,4,3,3,5,4,4,5,4,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.5,4.0,3.8,4.0,4.0,4.0,4.0,3.8,4.0,4.0,3.5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.5,3.6,4.0,3.7,3.7,3.5,3.3,4.0,4.0,4.0,4.0,4,3,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,3,2,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,4.1,4.0,3.8,4.3,4.0,3.5,4.0,3.8,4.5,3.0,4.0,5,4,4,4,3,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,4,6,3,2,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.5,4.0,4.2,4.0,4.0,4.0,4.0,4.0,4.5,3.5,4.0,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,3,4,3,4,4,5,4,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.5,3.9,4.4,4.0,3.7,4.0,4.0,4.0,4.5,3.5,4.0,4,4,4,4,4,5,4,3,4,4,5,4,5,4,4,3,5,4,4,4,4,3,4,4,4,4,2,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.2,3.9,4.4,4.0,3.7,4.0,3.7,3.5,4.0,2.5,4.0,4,4,4,4,4,4,4,4,3,4,4,5,5,4,3,4,4,4,4,3,4,2,3,4,4,4,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,2.1,4.0,4.0,4.3,4.0,3.5,3.3,3.5,4.0,3.0,3.5,5,3,5,3,4,4,4,4,4,4,4,4,5,3,3,3,4,4,4,3,3,3,3,4,4,6,6,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,2.8,3.5,3.8,3.0,3.7,4.0,4.0,3.7,5.0,2.5,3.5,3,3,3,4,4,5,4,3,4,4,4,4,4,3,4,4,4,5,3,2,3,2,3,4,3,6,2,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.2,4.1,4.6,4.0,4.0,4.5,3.7,4.0,4.5,3.0,4.5,4,4,4,4,5,5,5,4,3,4,5,4,5,5,4,3,4,4,4,3,4,3,3,5,5,5,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.2,3.9,4.2,4.3,3.3,4.0,3.3,3.8,4.0,3.5,4.0,5,4,4,4,4,4,3,4,3,4,4,4,5,4,3,3,4,4,4,3,4,4,3,4,6,6,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.5,3.9,4.4,4.0,3.7,4.0,4.0,3.8,4.5,3.0,4.0,4,4,4,4,4,5,4,4,3,4,5,4,5,4,4,4,4,4,4,3,4,3,3,4,5,4,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.9,3.9,4.2,4.0,4.0,3.5,4.0,3.8,3.5,4.0,4.0,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4,4,3,4,3,4,4,4,4,5,3,2,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,4.3,4.1,4.6,4.0,4.3,4.0,4.7,4.7,5.0,4.0,5.0,4,4,4,4,4,5,5,4,4,5,5,5,4,4,5,5,4,5,5,2,5,4,4,5,6,3,1,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.9,4.6,4.2,4.3,4.7,5.0,4.0,4.2,4.5,4.0,4.0,5,4,4,5,5,4,5,4,5,5,4,4,5,3,4,4,4,5,4,3,4,4,4,4,5,3,2,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,4.3,5.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,3.5,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,3,4,5,6,3,1,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.7,4.0,4.0,4.3,3.7,4.0,3.7,3.8,4.0,3.5,4.0,5,4,4,4,4,4,4,3,4,4,4,4,4,4,5,2,4,4,4,3,4,3,4,4,5,4,2,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.0,3.2,4.0,3.0,3.0,4.0,2.7,3.3,3.5,3.0,3.5,3,3,3,4,4,4,4,2,3,4,5,3,4,4,3,3,2,3,3,3,3,2,4,4,4,5,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,2.1,2.2,3.0,2.3,2.3,2.0,3.3,4.0,4.0,4.0,4.0,2,2,3,2,2,4,2,2,3,2,4,3,3,3,3,4,3,4,4,3,4,4,4,4,3,6,5,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.2,3.6,3.6,3.3,4.0,3.5,3.7,2.7,3.0,1.5,3.5,4,2,4,3,4,2,4,4,4,3,4,4,4,3,4,4,3,4,4,4,3,1,2,4,4,5,2,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.5,3.6,3.6,4.0,3.7,3.0,3.7,3.5,3.5,3.5,3.5,4,4,4,3,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,4,3,4,3,4,5,4,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,4.5,4.9,4.6,5.0,5.0,4.5,4.7,4.8,4.5,5.0,5.0,5,5,5,5,4,5,5,5,5,5,5,4,5,4,4,5,5,4,5,3,5,5,5,5,6,2,1,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.0,2.6,3.6,2.7,2.3,3.0,4.0,3.2,3.0,3.0,3.5,2,3,3,3,3,3,2,2,3,3,4,4,3,4,4,4,4,3,4,4,3,3,3,4,4,4,4,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,4.1,3.2,3.6,3.3,3.3,3.0,3.3,3.8,4.5,3.5,3.5,3,3,4,3,3,4,4,3,3,3,5,3,4,3,3,4,3,5,4,3,3,3,4,4,5,2,2,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,4.1,4.2,3.8,4.3,4.3,4.0,4.0,3.3,3.5,2.5,4.0,4,4,5,4,4,4,5,4,4,4,4,3,4,4,4,4,4,3,4,2,4,2,3,4,6,3,2,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.5,4.0,3.8,4.0,4.0,4.0,3.7,3.3,3.5,3.0,3.5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3,3,3,3,4,5,4,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.2,4.0,4.6,3.7,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3,4,4,3,3,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.9,3.8,4.2,4.0,3.3,4.0,4.0,3.7,3.5,4.0,3.5,4,4,4,4,4,4,4,3,3,4,5,4,5,3,4,4,4,3,3,3,3,4,4,4,5,3,2,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,4.1,4.9,4.4,5.0,4.7,5.0,5.0,4.0,4.5,3.0,4.5,5,5,5,5,5,5,5,5,4,4,4,5,5,4,5,5,5,4,5,2,4,3,3,5,6,3,2,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.5,3.2,3.6,3.0,3.0,4.0,4.0,3.3,3.0,4.0,3.0,3,3,3,4,4,3,3,3,3,4,4,4,3,3,4,4,4,3,4,3,3,4,4,3,4,3,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,3.7,4.8,4.4,5.0,4.3,5.0,5.0,4.3,4.5,4.5,4.0,5,5,5,5,5,5,5,4,4,5,4,5,4,4,5,5,5,4,4,2,4,4,5,4,5,3,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Regional Specialists,2024-05-03 15:13:52.686000,4.1,4.8,5.0,5.0,5.0,4.0,4.7,4.3,5.0,4.0,4.0,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,4,2,4,4,4,4,6,2,3,0,1,Staff,Ukraine,Europe,Regional Specialists,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,3.0,4.0,4.0,3.7,4.7,3.5,4.0,3.5,4.5,2.5,3.5,4,3,4,3,4,5,5,5,4,3,5,4,4,4,4,4,4,4,4,3,3,2,3,4,4,5,3,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,2.8,3.5,4.0,3.3,3.3,4.0,3.3,3.5,4.0,3.0,3.5,3,4,3,4,4,5,4,3,3,4,4,4,4,4,4,3,3,3,4,3,3,3,3,4,4,5,4,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,4.1,4.2,4.2,4.7,4.0,4.0,4.7,4.3,4.0,5.0,4.0,4,5,5,4,4,5,5,3,4,5,5,5,3,3,5,5,4,3,5,3,3,5,5,5,5,3,1,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,4.1,4.4,4.2,4.3,4.3,4.5,4.0,4.2,4.0,4.0,4.5,4,5,4,5,4,4,5,4,4,5,4,3,4,5,4,4,4,4,5,4,4,4,4,5,6,3,2,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,3.5,4.1,4.4,3.7,4.0,5.0,4.3,3.8,4.0,3.0,4.5,3,4,4,5,5,3,4,4,4,4,5,4,4,5,4,4,5,5,4,4,4,3,3,5,5,4,3,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,3.2,3.4,4.0,3.3,3.0,4.0,3.7,4.0,4.5,4.0,3.5,4,3,3,4,4,5,3,3,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,5,4,4,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,3.5,4.2,4.4,4.3,4.0,4.5,3.3,4.2,4.5,3.5,4.5,5,4,4,4,5,5,4,4,4,4,5,3,5,5,3,4,3,4,5,4,4,3,4,5,5,4,3,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,3.7,4.1,4.4,4.3,4.0,4.0,5.0,3.8,4.5,3.0,4.0,5,4,4,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,2,4,3,3,4,5,3,3,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,3.0,4.5,4.2,4.3,4.3,5.0,5.0,3.3,4.0,2.0,4.0,5,3,5,5,5,4,3,5,5,4,4,4,5,4,5,5,5,4,4,2,3,2,2,5,4,4,4,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,3.0,3.9,4.0,3.7,4.0,4.0,3.3,3.5,4.0,3.5,3.0,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,3,4,3,3,4,5,3,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,3.9,3.6,4.0,3.0,4.0,4.0,4.0,3.2,3.5,2.5,3.5,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,2,3,2,3,4,4,2,2,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,3.5,3.9,3.6,3.3,4.3,4.0,3.7,4.2,4.5,3.5,4.5,4,3,3,4,4,5,4,4,5,4,3,4,3,4,4,3,4,4,4,2,4,4,3,5,5,4,3,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,3.2,4.5,4.6,4.3,5.0,4.0,4.0,4.0,4.0,3.5,4.5,4,5,4,4,4,5,5,5,5,5,4,5,4,5,4,4,4,3,4,3,4,4,3,5,5,5,3,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,2.1,3.8,3.2,4.0,3.7,3.5,3.7,3.5,4.5,3.0,3.0,4,4,4,4,3,5,4,4,3,3,4,2,4,3,4,3,4,4,4,3,3,3,3,3,3,6,5,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,3.7,4.4,4.2,4.7,4.3,4.0,4.7,4.5,5.0,4.0,4.5,4,5,5,4,4,5,4,4,5,4,4,4,5,4,5,5,4,5,5,2,4,4,4,5,5,4,2,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,3.2,3.8,3.8,3.7,4.0,3.5,3.7,4.3,5.0,3.0,5.0,4,3,4,4,3,5,4,4,4,4,4,3,4,4,4,3,4,5,5,4,5,3,3,5,5,4,4,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,3.9,3.9,3.8,4.0,3.7,4.0,4.0,3.7,4.0,3.5,3.5,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,3,3,4,3,4,5,3,2,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,2.8,3.4,4.4,3.7,3.3,3.0,5.0,4.2,4.0,4.0,4.5,3,4,4,2,4,5,4,3,3,4,5,5,4,4,5,5,5,3,5,4,4,4,4,5,4,4,5,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rehab&support dept,2024-05-14 06:59:21.102000,3.9,3.5,4.4,4.0,3.7,2.5,4.0,3.5,3.5,3.0,4.0,4,4,4,2,3,3,3,4,4,4,5,5,4,4,4,4,4,4,4,2,4,3,3,4,5,3,2,0,1,Staff,Ukraine,Europe,URCS HQ,Not frontline,0
Rivne_Regional_Staff,2024-06-24 12:32:36.758000,3.2,4.2,4.2,4.7,3.3,5.0,3.3,3.7,4.0,3.0,4.0,5,4,5,5,5,4,4,3,3,4,4,4,5,4,3,3,4,4,4,3,4,3,3,4,6,5,4,0,1,Staff,Ukraine,Europe,Rivne Region,Not frontline,0
Rivne_Regional_Staff,2024-06-24 12:32:36.758000,4.1,3.5,3.6,3.3,3.3,4.0,4.3,4.0,4.0,4.0,4.0,4,3,3,4,4,4,4,3,3,4,3,4,4,3,5,4,4,4,4,4,4,4,4,4,6,3,2,0,1,Staff,Ukraine,Europe,Rivne Region,Not frontline,0
Zakarpattia_Regional_Staff,2024-06-26 07:54:06.274000,4.1,4.8,5.0,4.7,5.0,4.5,4.0,4.3,4.5,4.0,4.5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,2,4,4,4,5,6,3,2,0,1,Staff,Ukraine,Europe,Zakarpattya Region,Not frontline,0
Zakarpattia_Regional_Staff,2024-06-26 07:54:06.274000,3.5,4.1,3.8,3.7,4.0,5.0,4.0,4.0,4.5,4.0,3.5,4,4,3,5,5,5,5,4,3,4,5,3,4,3,4,4,4,4,4,3,3,4,4,4,4,3,3,0,1,Staff,Ukraine,Europe,Zakarpattya Region,Not frontline,0
Zakarpattia_Regional_Staff,2024-06-26 07:54:06.274000,2.8,4.8,4.8,5.0,4.7,4.5,3.7,3.7,4.0,4.0,3.0,5,5,5,5,4,5,5,4,5,5,5,5,5,4,4,4,3,3,5,3,3,4,4,3,4,6,3,0,1,Staff,Ukraine,Europe,Zakarpattya Region,Not frontline,0
Zakarpattia_Regional_Staff,2024-06-26 07:54:06.274000,3.7,4.1,4.2,4.0,4.3,4.0,3.0,3.3,4.0,2.5,3.5,4,4,4,4,4,4,5,4,4,4,5,4,4,4,3,3,3,4,4,2,3,2,3,4,5,4,2,0,1,Staff,Ukraine,Europe,Zakarpattya Region,Not frontline,0
Zakarpattia_Regional_Staff,2024-06-26 07:54:06.274000,3.5,4.2,4.6,4.0,4.7,4.0,4.3,4.5,4.5,4.0,5.0,4,4,4,4,4,5,5,5,4,5,5,4,5,4,5,4,4,4,4,4,5,4,4,5,5,4,3,0,1,Staff,Ukraine,Europe,Zakarpattya Region,Not frontline,0
Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,2.3,3.5,3.6,3.7,4.0,2.5,3.7,3.0,4.0,2.5,2.5,4,3,4,2,3,4,4,4,4,4,3,4,4,3,4,3,4,4,4,3,2,2,3,3,4,6,5,0,1,Staff,Ukraine,Europe,Kropyvnytskyi Region,Not frontline,0
Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,7,2,1,0,1,Staff,Ukraine,Europe,Kropyvnytskyi Region,Not frontline,0
Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,3.5,4.0,4.2,4.0,4.0,4.0,4.0,3.8,4.0,4.0,3.5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,5,4,3,0,1,Staff,Ukraine,Europe,Kropyvnytskyi Region,Not frontline,0
Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,4.3,4.8,5.0,5.0,5.0,4.0,4.3,4.8,5.0,5.0,4.5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,4,5,4,2,5,5,5,4,6,2,2,0,1,Staff,Ukraine,Europe,Kropyvnytskyi Region,Not frontline,0
Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,4.3,4.5,4.4,4.7,4.0,5.0,4.3,4.3,4.5,4.0,4.5,5,4,5,5,5,5,5,4,3,5,4,5,4,4,5,4,4,4,5,2,5,4,4,4,5,2,1,0,1,Staff,Ukraine,Europe,Kropyvnytskyi Region,Not frontline,0
Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,4.1,4.6,4.6,4.3,4.7,5.0,5.0,4.2,4.5,3.5,4.5,5,4,4,5,5,4,5,4,5,5,5,5,4,4,5,5,5,5,5,2,4,3,4,5,6,3,2,0,1,Staff,Ukraine,Europe,Kropyvnytskyi Region,Not frontline,0
Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,4.3,4.5,4.8,4.0,4.7,5.0,4.3,4.5,4.0,4.5,5.0,2,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,4,3,5,2,5,4,5,5,6,3,1,0,1,Staff,Ukraine,Europe,Kropyvnytskyi Region,Not frontline,0
Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,3.9,4.0,4.0,4.0,4.0,4.0,3.3,4.0,4.5,3.0,4.5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,3,3,5,6,5,1,0,1,Staff,Ukraine,Europe,Kropyvnytskyi Region,Not frontline,0
Kalush district  joint|staff|volunteers,2024-07-01 10:09:51.211000,3.7,3.9,4.0,4.0,3.3,4.5,4.0,4.2,4.0,5.0,3.5,4,4,4,4,5,4,4,3,3,4,4,5,4,3,4,4,4,4,3,3,3,5,5,4,5,4,2,0,1,Staff,Ukraine,Europe,Ivano-Frankivsk Region,Not frontline,0
Kalush district  joint|staff|volunteers,2024-07-01 10:09:51.211000,4.1,4.4,4.2,4.7,4.3,4.0,4.3,4.2,4.0,4.0,4.5,5,4,5,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,4,4,5,4,4,4,6,3,2,0,1,Staff,Ukraine,Europe,Ivano-Frankivsk Region,Not frontline,0
Kalush district  joint|staff|volunteers,2024-07-01 10:09:51.211000,4.1,4.6,4.2,5.0,4.7,4.0,5.0,4.7,5.0,4.5,4.5,5,5,5,4,4,5,5,4,5,5,4,3,4,5,5,5,5,5,5,3,4,4,5,5,6,3,2,0,1,Staff,Ukraine,Europe,Ivano-Frankivsk Region,Not frontline,0
Kalush district  joint|staff|volunteers,2024-07-01 10:09:51.211000,4.5,4.9,4.6,5.0,5.0,4.5,4.7,4.8,4.5,5.0,5.0,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,4,5,5,5,3,5,5,5,5,6,2,1,0,1,Staff,Ukraine,Europe,Ivano-Frankivsk Region,Not frontline,0
Kalush district  joint|staff|volunteers,2024-07-01 10:09:51.211000,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,6,1,1,0,1,Staff,Ukraine,Europe,Ivano-Frankivsk Region,Not frontline,0
Nadvirna district joint|staff|volunteers,2024-07-01 10:10:52.414000,3.2,3.5,4.4,3.3,4.0,3.0,4.3,4.2,4.5,4.0,4.0,3,3,4,3,3,5,4,4,4,4,5,5,4,4,5,4,4,4,4,3,4,4,4,4,4,4,3,0,1,Staff,Ukraine,Europe,Ivano-Frankivsk Region,Not frontline,0
