Team Name,Well-being,Needs,Engagement,Autonomy,Belonging,Competence,Leadership,Management,Returns,Rewards,Status,Myself,Tasks,Free,Mastery,Competent,Learn,Group,Talk,Care,Satisfied,Meaning,Stay,Ideas,Values,Understands,Encourages,Listens,Network,Friendly,Team,Appreciated,Responsibilities,Work,Impact,Strong,Drained,Frustrated,Volunteer,Staff,Position,Country,Region
Learning to Change 11 Feb 2022,2.1,3.0,4.0,3.0,3.7,2.0,2.0,2.8,3.5,2.0,3.0,3,2,4,2,2,4,4,4,3,4,4,4,4,4,2,2,2,3,4,5,4,2,2,2,4,6,6,0,1,Staff,Cyprus,Europe
JCV Colaborador@s,3.7,4.5,4.4,4.3,4.7,4.5,5.0,4.5,5.0,3.5,5.0,5,4,4,5,4,5,5,4,5,3,5,5,4,5,5,5,5,5,5,2,5,4,3,5,5,3,3,0,1,Staff,Portugal,Europe
JCV Colaborador@s,2.5,4.1,4.0,4.0,4.3,4.0,3.7,3.0,4.5,2.0,2.5,4,4,4,4,4,5,5,4,4,4,4,4,5,3,4,3,4,4,5,2,1,2,2,4,4,5,5,0,1,Staff,Portugal,Europe
JCV Colaborador@s,3.7,4.4,4.8,4.7,4.3,4.0,5.0,4.8,4.5,5.0,5.0,5,4,5,4,4,5,4,5,4,5,5,5,5,4,5,5,5,4,5,3,5,5,5,5,6,4,3,0,1,Staff,Portugal,Europe
JCV Colaborador@s,4.3,4.2,4.8,3.7,4.7,4.5,3.3,4.7,4.5,4.5,5.0,4,4,3,4,5,5,5,4,5,5,5,5,4,5,4,3,3,4,5,1,5,4,5,5,6,2,2,0,1,Staff,Portugal,Europe
JCV Colaborador@s,3.0,3.2,3.6,3.0,3.0,4.0,4.0,3.8,4.0,4.0,3.5,3,2,4,4,4,4,3,3,3,2,5,4,4,3,4,4,4,4,3,3,3,4,4,4,4,4,4,0,1,Staff,Portugal,Europe
JCV Colaborador@s,4.1,4.9,4.6,5.0,5.0,4.5,5.0,4.8,5.0,4.5,5.0,5,5,5,4,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,2,5,5,4,5,6,3,2,0,1,Staff,Portugal,Europe
JCV Colaborador@s,3.7,4.2,4.8,4.3,5.0,3.0,5.0,4.3,5.0,5.0,3.0,5,5,3,2,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1,3,5,5,3,4,4,1,0,1,Staff,Portugal,Europe
CRCS staff 2,3.9,4.4,4.0,4.3,4.0,5.0,2.7,3.5,4.5,2.0,4.0,4,4,5,5,5,5,4,4,4,4,5,3,4,4,3,3,2,4,4,5,4,2,2,4,6,2,4,0,1,Staff,Cyprus,Europe
CRCS staff 2,3.7,3.9,4.2,3.7,4.3,3.5,4.0,3.8,3.5,4.0,4.0,4,3,4,4,3,4,4,4,5,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,6,3,4,0,1,Staff,Cyprus,Europe
CRCS staff 2,2.5,4.0,4.0,4.0,3.3,5.0,4.0,4.5,5.0,4.0,4.5,4,4,4,5,5,5,4,3,3,3,4,4,5,4,4,4,4,5,4,4,4,4,4,5,6,6,6,0,1,Staff,Cyprus,Europe
CRCS staff 2,2.8,3.8,3.6,3.0,4.0,4.5,4.0,3.0,3.5,1.0,4.5,3,2,4,4,5,5,3,4,5,3,3,3,5,4,4,4,4,2,5,3,5,1,1,4,5,6,4,0,1,Staff,Cyprus,Europe
CRCS staff 2,3.2,4.4,5.0,3.7,4.7,5.0,2.0,4.7,5.0,4.0,5.0,5,4,2,5,5,5,5,4,5,5,5,5,5,5,2,2,2,5,5,5,5,4,4,5,6,5,4,0,1,Staff,Cyprus,Europe
CRCS staff 2,3.9,4.1,4.0,4.0,4.0,4.5,4.0,4.3,4.5,4.0,4.5,4,4,4,5,4,4,3,4,5,4,5,4,4,3,4,4,4,5,5,4,4,4,4,5,6,2,4,0,1,Staff,Cyprus,Europe
CRCS staff 2,3.0,4.0,4.6,4.0,4.0,4.0,4.0,3.5,4.0,3.0,3.5,4,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,3,3,3,4,5,5,4,0,1,Staff,Cyprus,Europe
CRCS staff 2,3.0,3.8,3.8,3.0,3.7,5.0,2.3,3.3,4.0,1.5,4.5,4,3,2,5,5,3,4,3,4,3,4,4,4,4,3,2,2,5,5,4,4,2,1,5,6,5,5,0,1,Staff,Cyprus,Europe
CRCS staff 2,2.8,4.4,4.6,4.0,4.3,5.0,4.0,3.7,4.0,2.0,5.0,4,4,4,5,5,5,5,4,4,5,5,5,4,4,4,4,4,3,4,4,5,2,2,5,7,6,6,0,1,Staff,Cyprus,Europe
CRCS staff 2,1.5,1.4,2.6,1.3,1.3,1.5,1.0,2.5,2.0,1.0,4.5,1,1,2,2,1,2,1,1,2,4,5,1,2,1,1,1,1,2,4,5,5,1,1,4,2,7,6,0,1,Staff,Cyprus,Europe
CRCS staff 2,3.5,4.0,4.0,4.0,3.7,4.5,4.0,4.0,4.0,4.0,4.0,4,4,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,6,4,4,0,1,Staff,Cyprus,Europe
CRCS staff 2,3.2,4.2,4.0,4.0,4.3,4.5,3.3,3.3,3.5,2.0,4.5,4,4,4,4,5,5,5,5,3,3,5,4,4,4,3,3,4,2,5,5,4,2,2,5,5,4,4,0,1,Staff,Cyprus,Europe
NSDS managers,3.2,4.2,4.6,4.3,4.0,4.5,5.0,3.7,3.0,4.0,4.0,4,5,4,4,5,4,4,4,4,5,4,5,5,4,5,5,5,2,5,2,4,4,4,4,6,4,5,0,1,Staff,Global,Global
NSDS managers,3.7,4.8,4.6,4.7,4.7,5.0,5.0,4.3,5.0,3.5,4.5,5,4,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,4,3,4,4,3,5,7,4,4,0,1,Staff,Global,Global
NSDS managers,2.5,3.1,3.6,4.0,2.3,3.0,5.0,2.8,2.0,2.0,4.5,4,3,5,4,2,2,2,2,3,2,5,4,4,3,5,5,5,2,4,3,4,2,2,5,4,5,5,0,1,Staff,Global,Global
NSDS managers,2.5,3.8,3.4,4.0,3.3,4.0,2.0,3.0,3.0,1.5,4.5,4,5,3,4,4,2,4,3,3,4,4,3,3,3,2,2,2,4,4,3,4,2,1,5,5,5,6,0,1,Staff,Global,Global
NSDS managers,2.5,3.5,3.0,3.3,3.3,4.0,2.7,2.8,3.0,3.0,2.5,4,4,2,4,4,4,4,3,3,3,2,2,4,4,2,2,4,2,4,3,1,3,3,4,4,5,5,0,1,Staff,Global,Global
NSDS managers,3.5,4.2,4.8,4.3,3.7,5.0,4.3,3.8,4.0,4.5,3.0,4,4,5,5,5,4,4,5,2,5,5,5,5,4,4,5,4,4,4,3,2,5,4,4,6,4,4,0,1,Staff,Global,Global
NSDS managers,3.7,4.0,4.0,4.3,3.7,4.0,3.7,3.5,3.5,3.0,4.0,4,4,5,4,4,3,3,4,4,3,5,4,4,4,3,4,4,4,4,1,3,2,4,5,5,2,4,0,1,Staff,Global,Global
CKD unit 2023,3.5,4.5,4.6,5.0,4.0,4.5,4.7,4.2,4.5,4.0,4.0,5,5,5,4,5,5,4,4,4,5,4,5,5,4,4,5,5,4,5,3,4,4,4,4,6,4,4,0,1,Staff,Global,Global
CKD unit 2023,3.2,4.8,3.8,5.0,4.3,5.0,5.0,3.8,4.0,4.0,3.5,5,5,5,5,5,4,5,4,4,4,4,4,4,3,5,5,5,4,4,4,3,4,4,4,5,4,4,0,1,Staff,Global,Global
CKD unit 2023,4.1,4.2,4.0,4.3,4.3,4.0,5.0,3.8,4.0,4.0,3.5,4,4,5,4,4,4,5,4,4,4,4,4,4,4,5,5,5,4,5,2,3,4,4,4,4,1,2,0,1,Staff,Global,Global
CKD unit 2023,3.9,4.1,4.4,3.7,4.0,5.0,5.0,4.5,4.5,5.0,4.0,1,5,5,5,5,5,3,4,5,5,2,5,5,5,5,5,5,4,5,1,3,5,5,5,6,3,3,0,1,Staff,Global,Global
CKD unit 2023,4.3,4.4,4.6,4.3,4.0,5.0,5.0,4.5,5.0,4.0,4.5,4,5,4,5,5,5,4,4,4,5,4,5,4,5,5,5,5,5,4,3,4,4,4,5,6,2,2,0,1,Staff,Global,Global
CKD unit 2023,3.0,4.8,4.6,5.0,4.7,4.5,5.0,5.0,5.0,5.0,5.0,5,5,5,4,5,5,5,4,5,5,4,5,5,4,5,5,5,5,5,1,5,5,5,5,6,6,4,0,1,Staff,Global,Global
CKD unit 2023,2.5,3.5,3.2,3.3,3.3,4.0,3.3,4.2,4.0,4.0,4.5,2,4,4,4,4,4,2,4,4,4,2,3,4,3,2,4,4,4,4,4,4,4,4,5,4,5,5,0,1,Staff,Global,Global
VYED,3.0,4.4,4.0,4.3,4.7,4.0,4.3,4.2,4.5,4.0,4.0,5,4,4,4,4,5,4,5,5,4,3,4,5,4,5,4,4,4,5,2,5,4,4,3,4,4,4,0,1,Staff,Global,Global
VYED,4.3,4.8,5.0,5.0,4.7,4.5,5.0,4.8,5.0,5.0,4.5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,6,2,2,0,1,Staff,Global,Global
VYED,1.9,4.1,4.2,3.7,4.0,5.0,4.3,2.3,2.0,2.0,3.0,4,2,5,5,5,3,4,4,4,3,4,4,5,5,5,3,5,1,5,3,3,3,1,3,3,6,6,0,1,Staff,Global,Global
VYED,3.2,4.1,4.4,4.0,4.7,3.5,4.0,3.7,4.0,3.0,4.0,4,3,5,3,4,4,5,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,2,4,5,4,4,0,1,Staff,Global,Global
VYED,2.5,4.0,3.8,4.3,3.7,4.0,5.0,4.2,4.0,4.0,4.5,4,4,5,4,4,4,4,3,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,5,4,5,5,0,1,Staff,Global,Global
Secretaria de Desarrollo Humano y Organizativo,2.8,4.2,4.6,4.3,4.3,4.0,3.0,4.3,4.5,3.5,5.0,5,4,4,3,5,5,3,5,5,4,5,5,5,4,3,3,3,4,4,3,5,4,3,5,5,5,5,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.5,4.0,3.2,4.0,3.7,4.5,4.0,3.8,5.0,2.0,4.5,4,4,4,4,5,5,4,4,3,3,4,2,4,3,4,4,4,5,4,4,4,2,2,5,6,6,6,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.0,4.5,4.4,4.3,4.7,4.5,4.0,3.8,3.5,3.5,4.5,5,3,5,5,4,4,5,4,5,4,5,4,5,4,4,4,4,3,4,3,4,3,4,5,4,4,4,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.5,4.2,4.2,4.7,4.3,3.5,5.0,4.7,5.0,4.5,4.5,5,4,5,3,4,5,4,5,4,4,4,4,5,4,5,5,5,5,5,4,4,4,5,5,5,6,5,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.0,4.1,3.6,4.0,3.7,5.0,3.0,3.2,4.5,1.0,4.0,4,4,4,5,5,5,3,4,4,4,3,3,5,3,4,1,4,4,5,5,3,1,1,5,4,4,4,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.8,4.4,4.4,4.7,4.0,4.5,5.0,3.7,3.5,3.5,4.0,5,4,5,4,5,4,4,4,4,4,4,4,5,5,5,5,5,3,5,3,3,2,5,5,4,5,4,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.2,4.0,4.2,4.0,4.7,3.0,4.0,3.0,3.0,1.0,5.0,3,4,5,2,4,3,5,4,5,3,5,4,5,4,4,4,4,3,4,2,5,1,1,5,5,4,4,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.5,4.4,4.8,4.3,4.7,4.0,3.0,3.8,4.5,2.0,5.0,4,4,5,4,4,5,4,5,5,5,5,5,5,4,2,3,4,4,5,3,5,1,3,5,6,4,4,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.3,3.4,3.4,3.3,3.7,3.0,2.3,3.2,4.0,1.0,4.5,3,5,2,2,4,4,4,5,2,2,4,3,4,4,2,2,3,4,4,5,4,1,1,5,5,6,6,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.0,4.8,4.6,4.7,4.7,5.0,4.3,5.0,5.0,5.0,5.0,5,4,5,5,5,5,5,5,4,5,5,5,4,4,4,4,5,5,5,4,5,5,5,5,4,4,4,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.9,3.9,4.0,2.7,5.0,4.0,4.7,4.0,3.0,4.0,5.0,3,1,4,4,4,1,5,5,5,3,3,5,5,4,4,5,5,5,5,4,5,4,4,5,6,3,3,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.1,2.8,3.2,2.0,2.7,4.0,5.0,3.7,3.5,3.0,4.5,2,3,1,3,5,4,3,4,1,2,5,3,4,2,5,5,5,3,2,5,5,4,2,4,5,6,7,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.9,4.1,3.8,3.7,4.3,4.5,5.0,4.3,5.0,4.0,4.0,4,2,5,5,4,5,5,5,3,4,5,4,3,3,5,5,5,5,4,3,3,4,4,5,5,3,2,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.0,3.8,3.6,3.7,3.7,4.0,3.7,3.5,3.5,2.5,4.5,3,4,4,4,4,4,4,3,4,4,4,4,4,2,3,4,4,3,3,3,4,3,2,5,4,4,4,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,1.9,3.2,3.8,3.0,3.3,3.5,1.0,3.2,4.0,1.0,4.5,3,4,2,2,5,5,4,3,3,4,3,3,5,4,1,1,1,3,4,5,5,1,1,4,4,7,6,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.9,5.0,4.8,5.0,5.0,5.0,5.0,4.0,4.5,3.0,4.5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,1,4,3,3,5,7,4,3,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.8,1.6,2.6,1.7,1.0,2.5,1.0,2.8,3.0,1.0,4.5,1,1,3,2,3,3,1,1,1,4,1,3,3,2,1,1,1,3,1,5,4,1,1,5,6,5,6,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,1.0,2.0,1.0,3.7,1.0,1.0,2.0,2.5,3.0,1.0,3.5,5,3,3,1,1,2,1,1,1,1,1,1,1,1,1,3,2,4,3,5,3,1,1,4,1,7,7,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.5,4.1,4.8,3.3,4.7,4.5,4.3,3.8,5.0,2.0,4.5,4,2,4,4,5,5,5,5,4,5,5,5,5,4,4,4,5,5,4,2,5,2,2,4,5,6,5,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,1.2,3.0,3.6,1.3,3.7,4.5,1.0,2.2,1.5,1.0,4.0,1,2,1,4,5,1,5,4,2,2,4,4,4,4,1,1,1,2,4,5,3,1,1,5,2,7,7,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,1.9,3.1,3.2,2.0,4.3,3.0,3.7,2.8,3.5,2.5,2.5,4,1,1,2,4,4,5,4,4,2,4,3,4,3,4,3,4,3,4,4,3,2,3,2,3,6,6,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.7,4.2,3.4,4.7,4.3,3.5,4.0,4.5,5.0,4.0,4.5,5,4,5,2,5,5,5,5,3,4,5,5,1,2,4,4,4,5,4,4,5,4,4,4,5,4,2,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.5,4.4,3.8,3.7,5.0,4.5,4.7,4.7,4.0,5.0,5.0,4,2,5,4,5,4,5,5,5,4,4,3,4,4,5,5,4,4,5,5,5,5,5,5,6,4,4,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.2,4.5,4.4,3.7,5.0,5.0,5.0,4.2,3.5,5.0,4.0,5,1,5,5,5,3,5,5,5,5,4,3,5,5,5,5,5,4,5,4,3,5,5,5,4,2,5,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.1,3.0,3.4,3.0,3.0,3.0,1.0,1.8,1.0,1.0,3.5,3,4,2,2,4,1,4,4,1,1,3,5,4,4,1,1,1,1,5,5,3,1,1,4,6,7,7,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.3,3.1,3.8,2.7,3.0,4.0,1.7,3.2,3.5,2.0,4.0,3,2,3,4,4,4,3,4,2,2,5,4,4,4,1,2,2,3,3,2,4,2,2,4,5,6,6,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.9,4.2,4.8,4.7,3.7,4.5,5.0,4.0,4.0,3.0,5.0,5,5,4,4,5,5,4,4,3,5,5,5,5,4,5,5,5,3,4,3,5,2,4,5,6,4,2,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.8,3.4,4.2,3.7,3.0,3.5,3.0,3.5,4.5,1.0,5.0,4,3,4,2,5,5,4,3,2,3,5,4,5,4,3,2,4,4,5,3,5,1,1,5,5,6,4,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.8,4.4,4.6,4.0,5.0,4.0,5.0,4.7,5.0,4.5,4.5,5,4,3,4,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,2,5,4,5,4,4,4,5,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.5,4.0,4.0,4.0,3.7,4.5,3.7,3.2,4.5,1.0,4.0,5,4,3,4,5,5,5,4,2,4,3,4,4,5,4,4,3,4,3,3,3,1,1,5,4,5,5,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.5,4.1,3.8,3.3,4.7,4.5,1.3,3.5,5.0,1.0,4.5,4,2,4,4,5,5,5,5,4,3,5,1,5,5,1,1,2,5,5,2,5,1,1,4,5,5,6,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.9,4.4,3.4,4.7,4.0,4.5,2.7,3.5,4.5,2.0,4.0,4,5,5,4,5,5,5,5,2,4,5,5,1,2,2,2,4,4,4,4,4,2,2,4,6,4,2,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.2,4.5,4.0,4.0,4.7,5.0,4.0,3.8,4.5,2.5,4.5,4,4,4,5,5,5,5,5,4,4,5,3,4,4,4,4,4,4,3,3,4,2,3,5,5,4,4,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.5,3.8,3.0,4.0,4.0,3.0,2.3,3.0,3.0,3.0,3.0,4,4,4,3,3,3,4,4,4,3,4,2,4,2,3,2,2,3,4,3,2,3,3,4,5,6,5,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,1.7,4.6,2.8,4.0,5.0,5.0,5.0,3.2,4.5,1.0,4.0,5,2,5,5,5,4,5,5,5,2,4,1,5,2,5,5,5,5,4,1,3,1,1,5,4,7,7,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.3,3.8,3.4,3.0,4.7,3.5,2.7,3.2,4.0,1.0,4.5,4,3,2,2,5,4,5,5,4,2,5,2,4,4,3,2,3,4,4,5,5,1,1,4,4,6,5,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,1.9,3.4,2.8,2.3,4.0,4.0,2.3,2.7,3.0,1.0,4.0,2,3,2,3,5,3,4,4,4,1,4,1,4,4,2,2,3,3,4,3,4,1,1,4,4,7,6,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.0,3.5,3.6,3.0,3.7,4.0,3.7,3.8,4.5,3.0,4.0,3,2,4,5,3,5,3,4,4,4,5,3,3,3,3,3,5,4,5,3,3,3,3,5,4,4,4,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.1,3.2,3.6,2.3,3.7,4.0,4.3,2.5,3.0,2.0,2.5,3,2,2,3,5,3,4,4,3,2,4,3,5,4,5,4,4,3,3,3,2,2,2,3,3,6,5,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,2.1,3.2,3.2,3.3,3.3,3.0,4.0,2.8,3.0,1.0,4.5,4,3,3,1,5,3,4,3,3,3,3,3,4,3,4,4,4,3,4,3,4,1,1,5,4,6,6,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.7,4.5,4.2,4.3,4.3,5.0,4.0,4.5,4.0,4.5,5.0,4,5,4,5,5,5,4,5,4,4,4,4,5,4,4,4,4,3,5,4,5,5,4,5,6,4,3,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.5,4.8,4.4,4.7,5.0,4.5,4.7,4.5,4.5,4.0,5.0,5,4,5,4,5,5,5,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,6,4,4,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.5,4.6,4.8,4.0,5.0,5.0,3.7,3.7,3.5,2.5,5.0,5,5,2,5,5,3,5,5,5,4,5,5,5,5,4,3,4,4,5,1,5,3,2,5,6,4,4,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,4.3,3.8,4.8,2.7,4.3,4.5,5.0,4.5,4.5,4.5,4.5,2,4,2,4,5,5,5,5,3,5,5,5,4,5,5,5,5,4,5,4,4,5,4,5,5,2,1,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,1.5,2.5,2.2,2.3,3.0,2.0,1.0,3.2,3.0,2.0,4.5,3,2,2,2,2,4,4,4,1,2,1,2,4,2,1,1,1,2,2,4,5,2,2,4,3,7,7,0,1,Staff,Mexico,Americas
Secretaria de Desarrollo Humano y Organizativo,3.9,4.2,4.4,4.3,4.3,4.0,2.7,2.8,4.5,1.0,3.0,4,4,5,3,5,5,4,4,5,5,5,5,4,3,2,3,3,4,5,5,1,1,1,5,6,4,2,0,1,Staff,Mexico,Americas
Organizational Transformation,4.1,4.8,4.2,5.0,4.3,5.0,5.0,4.8,5.0,5.0,4.5,5,5,5,5,5,5,5,4,4,5,4,5,4,3,5,5,5,5,5,4,4,5,5,5,5,3,1,0,1,Staff,Global,Global
Organizational Transformation,3.0,4.6,4.6,4.3,5.0,4.5,5.0,4.2,3.5,5.0,4.0,4,4,5,4,5,4,5,5,5,4,4,5,5,5,5,5,5,3,5,2,3,5,5,5,5,5,4,0,1,Staff,Global,Global
Organizational Transformation,2.8,3.5,3.4,3.7,3.3,3.5,2.0,3.0,2.5,3.0,3.5,3,4,4,4,3,2,3,3,4,3,4,3,4,3,2,2,2,3,4,3,3,3,3,4,4,5,4,0,1,Staff,Global,Global
Organizational Transformation,3.2,3.8,3.4,4.0,3.0,4.5,4.7,3.8,3.5,4.0,4.0,4,4,4,4,5,4,3,3,3,3,3,3,4,4,5,4,5,3,3,3,4,4,4,4,5,4,4,0,1,Staff,Global,Global
Organizational Transformation,2.1,3.6,3.8,3.3,3.7,4.0,3.0,2.7,2.5,2.0,3.5,4,3,3,4,4,3,2,4,5,4,4,4,4,3,4,3,2,2,4,3,3,2,2,4,4,6,6,0,1,Staff,Global,Global
Organizational Transformation,3.0,3.4,4.0,2.3,4.0,4.0,3.7,3.2,4.0,2.0,3.5,2,3,2,4,4,4,4,4,4,3,4,4,5,4,3,4,4,4,4,2,4,2,2,3,4,4,4,0,1,Staff,Global,Global
Organizational Transformation,3.2,3.0,4.0,3.0,3.0,3.0,5.0,3.3,3.0,3.5,3.5,3,3,3,3,3,3,3,3,3,3,5,3,4,5,5,5,5,3,5,2,3,3,4,4,5,4,4,0,1,Staff,Global,Global
Organizational Transformation,3.2,3.8,3.2,3.3,3.3,5.0,4.3,2.3,2.0,1.0,4.0,4,2,4,5,5,1,4,3,3,2,4,3,4,3,5,4,4,3,5,3,3,1,1,5,5,4,4,0,1,Staff,Global,Global
Organizational Transformation,4.1,5.0,4.8,5.0,5.0,5.0,4.3,4.3,4.5,4.5,4.0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,5,1,4,5,4,4,7,3,3,0,1,Staff,Global,Global
Organizational Transformation,3.9,4.9,4.6,5.0,5.0,4.5,5.0,4.2,4.5,4.0,4.0,5,5,5,4,5,5,5,5,5,5,5,3,5,5,5,5,5,4,5,2,3,4,4,5,6,3,3,0,1,Staff,Global,Global
Secretaría de Emergencias y Desastres,2.3,3.8,3.8,3.7,3.3,4.5,4.3,3.3,4.0,1.5,4.5,4,4,3,4,5,4,4,3,3,2,5,4,5,3,4,5,4,4,4,3,4,1,2,5,4,7,4,0,1,Staff,Mexico,Americas
Secretaría de Emergencias y Desastres,1.9,3.6,3.4,4.0,3.7,3.0,2.3,3.5,4.5,1.5,4.5,4,4,4,2,4,5,4,5,2,3,4,2,5,3,2,2,3,4,4,5,4,1,2,5,5,7,7,0,1,Staff,Mexico,Americas
Secretaría de Emergencias y Desastres,2.5,4.5,4.4,4.3,4.7,4.5,5.0,4.2,4.5,3.0,5.0,5,4,4,4,5,5,5,5,4,5,5,5,4,3,5,5,5,4,4,4,5,3,3,5,4,5,5,0,1,Staff,Mexico,Americas
Secretaría de Emergencias y Desastres,3.0,3.4,4.2,3.7,3.0,3.5,1.7,3.0,4.5,1.5,3.0,4,3,4,2,5,5,4,3,2,4,5,4,4,4,2,1,2,4,4,3,3,2,1,3,4,4,4,0,1,Staff,Mexico,Americas
Secretaria de Finanzas,2.5,4.4,3.4,4.3,5.0,3.5,5.0,3.3,5.0,1.0,4.0,5,5,3,2,5,5,5,5,5,2,4,1,5,5,5,5,5,5,5,3,3,1,1,5,6,6,6,0,1,Staff,Mexico,Americas
Secretaria de Finanzas,2.3,2.4,2.2,2.3,2.3,2.5,2.0,2.3,2.0,2.0,3.0,3,2,2,1,4,1,2,3,2,3,2,2,3,1,2,2,2,3,4,3,3,2,2,3,3,5,5,0,1,Staff,Mexico,Americas
Secretaria de Finanzas,3.2,3.2,3.4,4.0,2.7,3.0,3.0,2.8,3.5,2.0,3.0,4,3,5,2,4,4,2,3,3,3,4,4,4,2,3,3,3,3,3,3,3,2,2,3,4,4,3,0,1,Staff,Mexico,Americas
Secretaria de Finanzas,1.9,3.1,2.8,2.7,3.3,3.5,2.3,2.7,3.0,2.0,3.0,4,2,2,3,4,4,4,3,3,3,3,2,3,3,2,3,2,2,3,3,3,2,2,3,3,6,6,0,1,Staff,Mexico,Americas
Secretaria de Finanzas,2.3,3.4,3.0,3.3,3.0,4.0,3.3,3.5,4.5,2.5,3.5,2,3,5,4,4,5,3,3,3,3,2,5,3,2,4,3,3,4,4,4,5,2,3,2,5,7,5,0,1,Staff,Mexico,Americas
Secretaria de Finanzas,2.5,4.2,4.8,4.0,5.0,3.5,4.0,4.0,4.0,3.0,5.0,5,3,4,2,5,5,5,5,5,4,5,5,5,5,3,4,5,3,4,3,5,3,3,5,4,7,3,0,1,Staff,Mexico,Americas
Secretaria de Finanzas,2.8,4.2,2.8,4.0,4.3,4.5,2.0,3.3,4.0,1.0,5.0,3,4,5,4,5,5,5,4,4,2,4,2,4,2,2,2,2,3,5,4,5,1,1,5,4,5,4,0,1,Staff,Mexico,Americas
